Document ID,Document Name,Tactic ID,Tactic Name,Confidence,Suggested Link Type,Match Reasons
25,"Second_Chance_Housing_Call_Script",T304,"Respond to maintenance requests within 24 hours",45,supplemental,"Category match: operations → Property Issues | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T232,"Reconcile bank accounts",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T309,"Keep receipts for all maintenance expenses",45,supplemental,"Category match: operations → Property Issues | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T307,"Conduct preventive maintenance (vs reactive)",45,supplemental,"Category match: operations → Property Issues | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T239,"Review resident files (update medical info)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T229,"Pay mortgage (ownership model)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T245,"Review insurance coverage",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T247,"Survey residents (satisfaction, needs)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T246,"Conduct major property maintenance (if needed)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T244,"Meet with accountant (tax planning)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T243,"Review and update SOPs",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T242,"Review and update marketing materials",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T241,"Conduct SWOT analysis",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T253,"Review lease renewal with landlord",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T256,"Update business plan",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T250,"Renew business licenses/permits",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T321,"Define daily tasks for house manager",45,supplemental,"Category match: operations → Staffing & Resident Care | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T251,"Renew insurance policies",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T252,"Conduct comprehensive property inspection",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T255,"Attend annual Group Homes for Newbies conference",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T249,"File taxes (business and personal)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T322,"Set house manager compensation ($500-1,500/month typical)",45,supplemental,"Category match: operations → Staffing & Resident Care | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T254,"Plan for scaling (additional properties)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T323,"Screen house manager candidates thoroughly",45,supplemental,"Category match: operations → Staffing & Resident Care | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T328,"Create accountability check-ins (weekly)",45,supplemental,"Category match: operations → Staffing & Resident Care | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T257,"Set new revenue goals",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T330,"Provide feedback and coaching",45,supplemental,"Category match: operations → Staffing & Resident Care | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T320,"Create house manager job description",45,supplemental,"Category match: operations → Staffing & Resident Care | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T332,"Use property management software (if scaling)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T337,"Create email templates (referral follow-ups)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T338,"Set up CRM for referral source management (optional)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T335,"Use digital filing system (Google Drive, Dropbox)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T336,"Create template documents (intake, agreements, etc.)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T340,"Work ON business, not IN business (owner vs operator mindset)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T339,"Use calendar automation for reminders",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T334,"Automate bill payments",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
25,"Second_Chance_Housing_Call_Script",T333,"Automate rent collection (ACH/auto-debit)",45,supplemental,"Category match: operations → Operations Management | Ownership context: nonprofit"
26,"SSI_Immediate_Qualifiers_",T016,"Get EIN (Employer Identification Number)",41,supplemental,"Category match: compliance → Legal & Compliance | Description relevance: 7%"
26,"SSI_Immediate_Qualifiers_",T418,"Face Sheet Emergency Protocol Documentation",41,supplemental,"Category match: compliance → Operations & Compliance | Description relevance: 4%"
26,"SSI_Immediate_Qualifiers_",T419,"Forward Phone System Setup (Open Phone App Delegation)",41,supplemental,"Category match: compliance → Operations & Compliance | Description relevance: 4%"
26,"SSI_Immediate_Qualifiers_",T086,"Install security cameras (common areas only, not bedrooms)",41,supplemental,"Category match: compliance → Staffing & Resident Care | Description relevance: 4%"
26,"SSI_Immediate_Qualifiers_",T085,"Install locks on bedroom doors (privacy + security)",41,supplemental,"Category match: compliance → Staffing & Resident Care | Description relevance: 4%"
26,"SSI_Immediate_Qualifiers_",T024,"Verify Zoning Laws for Target Neighborhoods",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T012,"Zoning Law Verification & Variance Process",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T023,"Understand Unlicensed Home Requirements for Your State",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T005,"State Licensing Requirements Research",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T013,"Fire Marshal Inspection Preparation",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T017,"Open Business Bank Account",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T004,"Business Entity Formation (LLC Setup)",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T006,"Insurance Coverage Setup (General Liability + Property)",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T014,"Health Department Inspection Preparation",40,supplemental,"Category match: compliance → Legal & Compliance"
26,"SSI_Immediate_Qualifiers_",T437,"Non-Compete Agreement Enforcement with Partners",40,supplemental,"Category match: compliance → Legal Protection"
26,"SSI_Immediate_Qualifiers_",T080,"Install smoke detectors in every room",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T090,"Test all outlets and electrical systems",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T083,"Create fire evacuation plan (post in common areas)",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T082,"Install fire extinguishers (kitchen, hallways)",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T087,"Ensure wheelchair accessibility if serving mobility-limited residents",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T089,"Secure hazardous materials (cleaning supplies)",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T088,"Check water heater temperature (prevent scalding)",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T081,"Install carbon monoxide detectors",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T084,"Ensure all residents can self-evacuate (legal requirement)",40,supplemental,"Category match: compliance → Staffing & Resident Care"
26,"SSI_Immediate_Qualifiers_",T421,"6-Point Resident Vetting System (Structured Assessment)",40,supplemental,"Category match: compliance → Operations & Compliance"
27,"Subsidy_Housing_Application_CalmQuarters",T195,"Complete resident application form",53,supplemental,"Category match: operations → Staffing & Resident Care | Keyword overlap: 14% | Description relevance: 22% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T415,"DSCR Loan Application (No W-2 Income Required)",50,supplemental,"Category match: operations → Property Operations | Keyword overlap: 13% | Description relevance: 6% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T066,"Avoid rental arbitrage long-term (build equity instead)",48,supplemental,"Category match: operations → Property Operations | Description relevance: 13% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T202,"Complete medical history form",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 16% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T201,"Complete emergency contact form",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 16% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T197,"Sign rental agreement/lease",48,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 16% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T228,"Pay rent to landlord (rental arbitrage model)",48,supplemental,"Category match: operations → Operations Management | Description relevance: 15% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T039,"Identify 5 target neighborhoods",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T041,"Schedule property tours (minimum 3 per week)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T042,"Run underwriting on 5+ properties weekly",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T034,"Set up Zillow alerts for target area",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T037,"Drive target neighborhoods for "For Rent" signs",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T035,"Set up Apartments.com alerts",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T040,"Contact 20+ landlords per week",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T038,"Photo document properties during neighborhood drives",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T036,"Set up Craigslist alerts",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T434,"BRRRR Real Estate Investor Group Outreach",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T052,"Offer to handle all tenant screening",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T055,"Provide personal and business references",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T044,"Budget for security deposit (typically 1-2 months rent)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T049,"Create landlord pitch script",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T048,"Negotiate landlord terms (early termination, maintenance)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T047,"Ensure property allows subletting (verify lease terms)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T046,"Budget for operating reserve ($2,000 minimum)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T057,"Sign lease agreement",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T053,"Provide proof of business insurance",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T051,"Highlight benefits: guaranteed rent, longer tenancy, property maintenance",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T050,"Prepare landlord pitch presentation deck",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T056,"Offer rent premium if needed (e.g., $100-200 above asking)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T045,"Budget for setup costs ($2,500 furniture/supplies max)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T054,"Show business bank account statements",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T043,"Calculate monthly lease cost vs bed revenue potential",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T058,"Get landlord contact for emergencies",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T074,"Buy sheets, pillows, blankets (skip decorative pillows - they become sleep pillows)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T069,"Check Goodwill for low-cost furniture",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T070,"Accept furniture donations (post on social media)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T059,"Research seller financing opportunities",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T063,"Connect with Dion Lewis for creative financing training",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T073,"Buy lamps for each bed",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T064,"Calculate down payment needed (traditional)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T072,"Buy dressers/nightstands (1 per resident)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T071,"Buy beds (2 per room for shared rooms)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T065,"Get pre-approved for mortgage",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T076,"Furnish common areas (couch, TV, dining table)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T060,"Research subject-to deals",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T075,"Stage beds with simple decor (Family Dollar $3 wall art)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T078,"DON'T overspend on decor (residents change/damage items)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T062,"Research lease options",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T077,"Stock kitchen basics (plates, utensils, pots, pans)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T068,"Target upper-class neighborhoods for quality used items",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T079,"Match furnishing level to target demographic income level",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T067,"Source used furniture from Facebook Marketplace",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T061,"Research wrap-around mortgages",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T099,"Establish HVAC maintenance provider",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T101,"Establish electrician emergency contact",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T080,"Install smoke detectors in every room",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T100,"Establish plumbing emergency contact",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T090,"Test all outlets and electrical systems",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T097,"Establish lawn care provider (or handle in-house)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T083,"Create fire evacuation plan (post in common areas)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T095,"Set up cable/streaming services (optional)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T082,"Install fire extinguishers (kitchen, hallways)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T086,"Install security cameras (common areas only, not bedrooms)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T087,"Ensure wheelchair accessibility if serving mobility-limited residents",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T089,"Secure hazardous materials (cleaning supplies)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T096,"Set up trash collection",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T093,"Set up water/sewer in business name",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T085,"Install locks on bedroom doors (privacy + security)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T088,"Check water heater temperature (prevent scalding)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T092,"Set up gas in business name",47,supplemental,"Category match: operations → Property Operations | Description relevance: 12% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T091,"Set up electricity in business name",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T094,"Set up internet ($100/month budget)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T081,"Install carbon monoxide detectors",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T084,"Ensure all residents can self-evacuate (legal requirement)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T098,"Establish pest control provider (quarterly minimum)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T200,"Set up recurring payment (auto-debit from SSI/SS check)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T189,"Arrange transportation to medical appointments",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T203,"Take photo of resident ID",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T204,"Take photo of income verification",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T187,"Verify resident is medication compliant",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T208,"Introduce to other residents",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T206,"Issue house keys",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T205,"Create resident file (physical and digital)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T199,"Collect first month's rent",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T198,"Collect security deposit (if applicable)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T196,"Sign house rules agreement",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T194,"Ensure resident has medical insurance (Medicaid/Medicare)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T193,"Keep medication list updated",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T192,"Document all medical conditions in file",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T186,"Require medical clearance from hospital (street pickups)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T188,"Connect resident to primary care physician",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T209,"Provide welcome packet (house rules, emergency numbers, resources)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 8% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T191,"Coordinate with non-medical home care (if needed)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T207,"Conduct property tour and orientation",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T190,"Coordinate with home health agencies (if ADL support needed)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T215,"Monitor HVAC function",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T213,"Monitor food supplies (if providing meals)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T218,"Document any incidents in log",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T211,"Check common areas for cleanliness",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T216,"Check for maintenance needs",47,supplemental,"Category match: operations → Operations Management | Description relevance: 11% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T210,"Conduct morning walk-through (safety check)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 9% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T212,"Address resident concerns/issues",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T217,"Review security camera footage (if incidents)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T214,"Check trash collection status",47,supplemental,"Category match: operations → Operations Management | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T295,"Mediate resident disputes immediately",47,supplemental,"Category match: operations → Resident Issues | Description relevance: 10% | Ownership context: nonprofit"
27,"Subsidy_Housing_Application_CalmQuarters",T222,"Restock supplies (toilet paper, soap, cleaning products)",47,supplemental,"Category match: operations → Operations Management | Description relevance: 9% | Ownership context: nonprofit"
